CMDLINE .venv/bin/python save_vocab.py
MEM 143.816406 1784205196.8748
MEM 143.816406 1784205196.9751
MEM 143.816406 1784205197.0753
MEM 143.816406 1784205197.1757
MEM 143.816406 1784205197.2760
MEM 143.816406 1784205197.3777
MEM 143.816406 1784205197.4780
MEM 143.816406 1784205197.5782
MEM 173.152344 1784205197.6785
MEM 158.484375 1784205197.7788
MEM 158.484375 1784205197.8791
MEM 158.484375 1784205197.9806
MEM 158.484375 1784205198.0809
MEM 158.484375 1784205198.1887
MEM 158.484375 1784205198.2889
MEM 158.484375 1784205198.3892
MEM 158.484375 1784205198.4922
MEM 158.484375 1784205198.5925
MEM 158.484375 1784205198.6928
MEM 158.484375 1784205198.7946
MEM 158.484375 1784205198.8948
MEM 158.484375 1784205198.9951
MEM 158.484375 1784205199.0954
MEM 158.484375 1784205199.1957
MEM 158.484375 1784205199.2960
MEM 158.484375 1784205199.3962
MEM 158.492188 1784205199.4965
MEM 158.492188 1784205199.5968
MEM 161.929688 1784205199.7006
MEM 161.929688 1784205199.8046
MEM 161.929688 1784205199.9049
MEM 161.929688 1784205200.0052
MEM 161.929688 1784205200.1054
MEM 161.929688 1784205200.2057
MEM 161.929688 1784205200.3059
MEM 161.929688 1784205200.4062
MEM 161.929688 1784205200.5064
MEM 161.929688 1784205200.6067
MEM 161.929688 1784205200.7070
MEM 161.929688 1784205200.8072
MEM 161.929688 1784205200.9076
MEM 161.933594 1784205201.0079
MEM 161.933594 1784205201.1081
MEM 161.933594 1784205201.2083
MEM 161.933594 1784205201.3126
MEM 161.933594 1784205201.4146
MEM 161.933594 1784205201.5149
MEM 161.933594 1784205201.6166
MEM 161.933594 1784205201.7206
MEM 161.933594 1784205201.8209
MEM 161.933594 1784205201.9212
MEM 161.933594 1784205202.0215
MEM 161.933594 1784205202.1246
MEM 161.933594 1784205202.2248
MEM 161.933594 1784205202.3251
MEM 161.933594 1784205202.4253
MEM 161.933594 1784205202.5256
MEM 161.933594 1784205202.6259
MEM 161.933594 1784205202.7261
MEM 161.933594 1784205202.8264
MEM 161.933594 1784205202.9267
MEM 161.933594 1784205203.0269
MEM 161.933594 1784205203.1272
MEM 161.933594 1784205203.2275
MEM 161.933594 1784205203.3277
MEM 161.933594 1784205203.4327
MEM 161.933594 1784205203.5366
MEM 161.937500 1784205203.6380
MEM 161.937500 1784205203.7383
MEM 161.937500 1784205203.8406
MEM 161.937500 1784205203.9410
MEM 161.937500 1784205204.0413
MEM 161.937500 1784205204.1446
MEM 161.937500 1784205204.2450
MEM 161.937500 1784205204.3453
MEM 161.937500 1784205204.4455
MEM 161.937500 1784205204.5458
MEM 161.937500 1784205204.6461
MEM 161.937500 1784205204.7463
MEM 161.937500 1784205204.8466
MEM 161.937500 1784205204.9484
MEM 161.937500 1784205205.0487
MEM 161.937500 1784205205.1564
MEM 161.937500 1784205205.2567
MEM 161.937500 1784205205.3570
MEM 161.937500 1784205205.4572
MEM 161.937500 1784205205.5575
MEM 161.937500 1784205205.6595
MEM 161.937500 1784205205.7646
MEM 161.937500 1784205205.8686
MEM 161.937500 1784205205.9689
MEM 161.937500 1784205206.0696
MEM 161.937500 1784205206.1699
MEM 161.941406 1784205206.2702
MEM 161.941406 1784205206.3704
MEM 161.941406 1784205206.4707
MEM 161.941406 1784205206.5709
MEM 161.941406 1784205206.6712
MEM 161.941406 1784205206.7715
MEM 161.941406 1784205206.8717
MEM 161.941406 1784205206.9720
MEM 161.941406 1784205207.0722
MEM 161.941406 1784205207.1725
MEM 161.941406 1784205207.2748
MEM 161.941406 1784205207.3750
MEM 161.941406 1784205207.4752
MEM 161.941406 1784205207.5755
MEM 161.941406 1784205207.6758
