CMDLINE .venv/bin/python save_vocab.py
MEM 144.074219 1784286308.9883
MEM 153.328125 1784286309.0886
MEM 162.917969 1784286309.1890
MEM 171.886719 1784286309.2894
MEM 181.488281 1784286309.3897
MEM 188.046875 1784286309.4901
MEM 194.628906 1784286309.5905
MEM 203.500000 1784286309.6908
MEM 212.484375 1784286309.7911
MEM 221.453125 1784286309.8914
MEM 230.812500 1784286309.9917
MEM 240.847656 1784286310.0919
MEM 247.730469 1784286310.1922
MEM 257.335938 1784286310.2926
MEM 257.566406 1784286310.3929
MEM 264.343750 1784286310.4932
MEM 274.968750 1784286310.5935
MEM 285.921875 1784286310.6938
MEM 292.046875 1784286310.7941
MEM 297.570312 1784286310.8944
MEM 304.695312 1784286310.9947
MEM 312.246094 1784286311.0950
MEM 319.847656 1784286311.1953
MEM 327.468750 1784286311.2957
MEM 334.058594 1784286311.3960
MEM 339.597656 1784286311.4964
MEM 346.785156 1784286311.5966
MEM 352.835938 1784286311.6970
MEM 359.238281 1784286311.7973
MEM 369.398438 1784286311.8977
MEM 376.207031 1784286311.9980
MEM 382.335938 1784286312.0982
MEM 388.382812 1784286312.1986
MEM 394.675781 1784286312.2989
MEM 400.988281 1784286312.3992
MEM 407.761719 1784286312.4996
MEM 414.031250 1784286312.5999
MEM 426.148438 1784286312.7009
MEM 433.648438 1784286312.8013
MEM 438.875000 1784286312.9016
MEM 446.691406 1784286313.0018
MEM 452.828125 1784286313.1021
MEM 459.917969 1784286313.2024
MEM 467.843750 1784286313.3027
MEM 474.226562 1784286313.4030
MEM 477.453125 1784286313.5033
MEM 482.695312 1784286313.6037
MEM 490.667969 1784286313.7040
MEM 494.343750 1784286313.8043
MEM 504.535156 1784286313.9046
MEM 507.738281 1784286314.0050
MEM 515.562500 1784286314.1054
MEM 519.238281 1784286314.2058
MEM 526.351562 1784286314.3062
MEM 529.597656 1784286314.4066
MEM 534.835938 1784286314.5069
MEM 543.414062 1784286314.6072
MEM 550.300781 1784286314.7076
MEM 554.328125 1784286314.8079
MEM 509.843750 1784286314.9083
MEM 509.843750 1784286315.0086
MEM 509.843750 1784286315.1089
MEM 509.843750 1784286315.2093
MEM 510.468750 1784286315.3096
MEM 510.878906 1784286315.4099
MEM 511.292969 1784286315.5102
MEM 511.710938 1784286315.6105
MEM 512.335938 1784286315.7108
MEM 512.515625 1784286315.8111
MEM 512.898438 1784286315.9113
MEM 513.625000 1784286316.0116
MEM 514.066406 1784286316.1119
MEM 515.003906 1784286316.2122
MEM 515.285156 1784286316.3125
MEM 515.753906 1784286316.4127
MEM 516.128906 1784286316.5130
MEM 516.628906 1784286316.6133
MEM 516.660156 1784286316.7136
MEM 516.785156 1784286316.8138
MEM 517.097656 1784286316.9141
MEM 520.222656 1784286317.0144
MEM 520.222656 1784286317.1147
MEM 520.472656 1784286317.2150
MEM 521.105469 1784286317.3152
MEM 521.292969 1784286317.4155
MEM 521.761719 1784286317.5158
MEM 522.042969 1784286317.6161
MEM 522.792969 1784286317.7164
MEM 523.292969 1784286317.8168
MEM 523.574219 1784286317.9171
MEM 523.699219 1784286318.0174
MEM 524.449219 1784286318.1176
MEM 525.300781 1784286318.2179
MEM 525.457031 1784286318.3182
MEM 525.714844 1784286318.4186
MEM 526.097656 1784286318.5189
MEM 527.140625 1784286318.6193
MEM 527.390625 1784286318.7196
MEM 527.765625 1784286318.8200
MEM 527.890625 1784286318.9203
MEM 528.015625 1784286319.0206
MEM 528.546875 1784286319.1208
MEM 529.121094 1784286319.2211
MEM 529.417969 1784286319.3214
MEM 529.824219 1784286319.4217
MEM 530.269531 1784286319.5220
MEM 530.550781 1784286319.6223
MEM 531.050781 1784286319.7227
MEM 532.457031 1784286319.8230
MEM 532.582031 1784286319.9234
MEM 532.738281 1784286320.0237
MEM 533.144531 1784286320.1240
MEM 533.519531 1784286320.2243
MEM 533.519531 1784286320.3246
MEM 534.519531 1784286320.4248
MEM 535.019531 1784286320.5251
MEM 535.019531 1784286320.6255
MEM 535.269531 1784286320.7258
MEM 535.898438 1784286320.8261
MEM 536.250000 1784286320.9263
MEM 536.726562 1784286321.0266
MEM 537.207031 1784286321.1269
MEM 537.832031 1784286321.2272
MEM 538.582031 1784286321.3275
MEM 539.082031 1784286321.4277
MEM 539.238281 1784286321.5280
MEM 539.550781 1784286321.6283
MEM 539.707031 1784286321.7286
MEM 540.429688 1784286321.8289
MEM 540.859375 1784286321.9292
MEM 541.054688 1784286322.0294
MEM 542.140625 1784286322.1297
MEM 542.765625 1784286322.2300
MEM 542.890625 1784286322.3303
MEM 543.265625 1784286322.4306
MEM 543.890625 1784286322.5309
MEM 543.890625 1784286322.6311
MEM 544.265625 1784286322.7315
MEM 544.570312 1784286322.8319
MEM 544.980469 1784286322.9329
MEM 545.667969 1784286323.0342
MEM 546.199219 1784286323.1345
MEM 546.355469 1784286323.2348
MEM 546.921875 1784286323.3350
MEM 547.304688 1784286323.4353
MEM 547.570312 1784286323.5356
MEM 548.132812 1784286323.6359
MEM 548.601562 1784286323.7362
MEM 549.351562 1784286323.8364
MEM 549.570312 1784286323.9367
MEM 550.242188 1784286324.0370
MEM 550.660156 1784286324.1373
MEM 551.199219 1784286324.2376
