CMDLINE /home/mark/projects/stanford-cs336/assignment1-basics/.venv/bin/python3 save_vocab.py
MEM 656.617188 1784813062.4492
MEM 656.859375 1784813062.5494
MEM 657.214844 1784813062.6497
MEM 657.671875 1784813062.7500
MEM 658.363281 1784813062.8503
MEM 658.539062 1784813062.9507
MEM 658.910156 1784813063.0510
MEM 659.257812 1784813063.1513
MEM 659.613281 1784813063.2517
MEM 659.996094 1784813063.3521
MEM 660.382812 1784813063.4525
MEM 660.714844 1784813063.5528
MEM 661.085938 1784813063.6531
MEM 661.355469 1784813063.7535
MEM 661.828125 1784813063.8539
MEM 662.300781 1784813063.9541
MEM 662.765625 1784813064.0544
MEM 663.257812 1784813064.1547
MEM 663.550781 1784813064.2550
MEM 663.878906 1784813064.3556
MEM 664.183594 1784813064.4559
MEM 664.597656 1784813064.5562
MEM 665.015625 1784813064.6565
MEM 665.289062 1784813064.7568
MEM 665.605469 1784813064.8571
MEM 665.945312 1784813064.9574
MEM 666.242188 1784813065.0577
MEM 666.984375 1784813065.1580
MEM 666.992188 1784813065.2583
MEM 667.355469 1784813065.3586
MEM 672.433594 1784813065.4589
MEM 672.441406 1784813065.5592
MEM 672.449219 1784813065.6595
MEM 672.453125 1784813065.7598
MEM 672.457031 1784813065.8601
MEM 672.464844 1784813065.9604
MEM 672.468750 1784813066.0607
MEM 672.843750 1784813066.1610
MEM 673.617188 1784813066.2613
MEM 673.625000 1784813066.3616
MEM 673.906250 1784813066.4619
MEM 674.304688 1784813066.5622
MEM 674.621094 1784813066.6625
MEM 674.984375 1784813066.7628
MEM 675.390625 1784813066.8630
MEM 675.597656 1784813066.9633
MEM 675.996094 1784813067.0636
MEM 676.378906 1784813067.1639
MEM 676.785156 1784813067.2642
MEM 677.714844 1784813067.3645
MEM 677.722656 1784813067.4647
MEM 677.734375 1784813067.5650
MEM 678.058594 1784813067.6653
MEM 678.347656 1784813067.7656
MEM 678.710938 1784813067.8659
MEM 679.023438 1784813067.9662
MEM 679.363281 1784813068.0665
MEM 679.679688 1784813068.1668
MEM 680.625000 1784813068.2670
MEM 680.636719 1784813068.3673
MEM 680.750000 1784813068.4676
MEM 681.101562 1784813068.5679
MEM 681.433594 1784813068.6681
MEM 681.773438 1784813068.7684
MEM 682.121094 1784813068.8687
MEM 682.457031 1784813068.9690
MEM 682.691406 1784813069.0693
MEM 683.097656 1784813069.1697
MEM 683.550781 1784813069.2702
MEM 684.921875 1784813069.3706
MEM 685.367188 1784813069.4711
MEM 685.757812 1784813069.5727
MEM 686.304688 1784813069.6731
MEM 687.019531 1784813069.7737
MEM 687.714844 1784813069.8740
MEM 688.429688 1784813069.9743
MEM 689.187500 1784813070.0746
MEM 689.863281 1784813070.1751
MEM 690.511719 1784813070.2755
MEM 692.222656 1784813070.3758
MEM 692.757812 1784813070.4761
MEM 693.128906 1784813070.5764
MEM 693.554688 1784813070.6768
MEM 694.398438 1784813070.7771
MEM 695.136719 1784813070.8774
MEM 696.007812 1784813070.9777
MEM 696.753906 1784813071.0780
MEM 697.628906 1784813071.1784
MEM 698.378906 1784813071.2788
MEM 699.988281 1784813071.3791
MEM 700.449219 1784813071.4794
MEM 701.003906 1784813071.5797
MEM 701.605469 1784813071.6800
MEM 702.429688 1784813071.7803
MEM 708.175781 1784813071.8806
MEM 713.710938 1784813071.9809
MEM 714.175781 1784813072.0812
MEM 714.703125 1784813072.1815
MEM 715.242188 1784813072.2818
MEM 715.890625 1784813072.3821
MEM 716.347656 1784813072.4824
MEM 716.859375 1784813072.5826
MEM 717.445312 1784813072.6829
MEM 718.042969 1784813072.7832
MEM 718.628906 1784813072.8835
MEM 719.335938 1784813072.9838
MEM 719.890625 1784813073.0841
MEM 719.976562 1784813073.1846
MEM 719.976562 1784813073.2849
MEM 719.976562 1784813073.3853
MEM 719.976562 1784813073.4857
MEM 719.976562 1784813073.5860
MEM 720.371094 1784813073.6863
MEM 720.910156 1784813073.7866
MEM 722.820312 1784813073.8870
MEM 723.488281 1784813073.9873
MEM 724.125000 1784813074.0876
MEM 724.773438 1784813074.1879
MEM 725.457031 1784813074.2881
MEM 726.050781 1784813074.3884
MEM 726.718750 1784813074.4887
MEM 727.347656 1784813074.5892
MEM 727.722656 1784813074.6926
MEM 728.214844 1784813074.7929
MEM 728.949219 1784813074.8932
MEM 729.687500 1784813074.9934
MEM 730.613281 1784813075.0937
MEM 731.472656 1784813075.1940
MEM 732.488281 1784813075.2943
MEM 733.347656 1784813075.3947
MEM 734.175781 1784813075.4950
MEM 735.027344 1784813075.5953
MEM 736.054688 1784813075.6956
MEM 736.921875 1784813075.7959
MEM 737.722656 1784813075.8963
MEM 740.398438 1784813075.9966
MEM 741.339844 1784813076.0969
MEM 742.050781 1784813076.1972
MEM 742.796875 1784813076.2975
MEM 743.539062 1784813076.3978
MEM 744.269531 1784813076.4981
MEM 744.843750 1784813076.5984
MEM 745.429688 1784813076.6987
MEM 746.156250 1784813076.7989
MEM 746.941406 1784813076.8992
MEM 747.882812 1784813076.9995
MEM 750.761719 1784813077.0998
MEM 751.683594 1784813077.2001
MEM 752.503906 1784813077.3004
MEM 752.839844 1784813077.4007
MEM 752.847656 1784813077.5010
MEM 752.847656 1784813077.6013
MEM 752.851562 1784813077.7016
MEM 753.585938 1784813077.8018
MEM 754.222656 1784813077.9021
MEM 754.933594 1784813078.0024
MEM 755.937500 1784813078.1028
MEM 756.957031 1784813078.2032
MEM 757.640625 1784813078.3036
MEM 758.515625 1784813078.4039
MEM 759.523438 1784813078.5043
MEM 760.476562 1784813078.6046
MEM 761.343750 1784813078.7049
MEM 764.250000 1784813078.8052
MEM 764.628906 1784813078.9055
MEM 765.265625 1784813079.0058
MEM 765.425781 1784813079.1061
MEM 765.433594 1784813079.2064
MEM 766.253906 1784813079.3067
MEM 766.984375 1784813079.4070
MEM 767.953125 1784813079.5073
MEM 778.507812 1784813079.6075
MEM 779.222656 1784813079.7085
MEM 789.707031 1784813079.8108
MEM 790.601562 1784813079.9111
MEM 791.351562 1784813080.0114
MEM 792.210938 1784813080.1117
MEM 792.980469 1784813080.2121
MEM 793.976562 1784813080.3124
MEM 794.835938 1784813080.4127
MEM 795.355469 1784813080.5129
MEM 795.363281 1784813080.6132
MEM 795.402344 1784813080.7135
MEM 795.878906 1784813080.8138
MEM 796.480469 1784813080.9141
MEM 797.316406 1784813081.0144
MEM 798.054688 1784813081.1146
MEM 799.089844 1784813081.2149
MEM 799.445312 1784813081.3152
MEM 799.445312 1784813081.4155
MEM 799.445312 1784813081.5158
MEM 799.445312 1784813081.6162
MEM 799.445312 1784813081.7165
MEM 799.445312 1784813081.8169
MEM 800.207031 1784813081.9172
MEM 801.156250 1784813082.0175
MEM 802.179688 1784813082.1178
MEM 802.980469 1784813082.2181
MEM 803.687500 1784813082.3184
MEM 804.589844 1784813082.4188
MEM 805.042969 1784813082.5191
MEM 805.304688 1784813082.6194
MEM 806.214844 1784813082.7198
MEM 806.785156 1784813082.8201
MEM 807.691406 1784813082.9203
MEM 808.417969 1784813083.0206
MEM 808.808594 1784813083.1209
MEM 809.671875 1784813083.2212
MEM 810.824219 1784813083.3216
MEM 811.742188 1784813083.4219
MEM 812.546875 1784813083.5221
MEM 813.445312 1784813083.6224
MEM 814.328125 1784813083.7227
MEM 814.667969 1784813083.8230
MEM 815.472656 1784813083.9233
MEM 816.507812 1784813084.0236
MEM 817.371094 1784813084.1239
MEM 821.644531 1784813084.2242
MEM 822.582031 1784813084.3245
MEM 823.425781 1784813084.4247
MEM 824.246094 1784813084.5251
MEM 825.136719 1784813084.6254
MEM 826.199219 1784813084.7257
MEM 827.031250 1784813084.8281
MEM 827.648438 1784813084.9303
MEM 828.351562 1784813085.0306
MEM 829.187500 1784813085.1309
MEM 829.937500 1784813085.2312
MEM 830.613281 1784813085.3315
MEM 831.593750 1784813085.4317
MEM 832.167969 1784813085.5320
MEM 833.085938 1784813085.6323
MEM 834.160156 1784813085.7326
MEM 835.339844 1784813085.8329
MEM 835.843750 1784813085.9332
MEM 836.773438 1784813086.0335
MEM 838.019531 1784813086.1338
MEM 838.503906 1784813086.2364
MEM 839.531250 1784813086.3367
MEM 840.468750 1784813086.4371
MEM 841.457031 1784813086.5375
MEM 842.500000 1784813086.6378
MEM 842.582031 1784813086.7383
MEM 842.582031 1784813086.8386
MEM 842.582031 1784813086.9389
MEM 842.582031 1784813087.0392
MEM 842.582031 1784813087.1396
MEM 842.582031 1784813087.2400
MEM 842.664062 1784813087.3402
MEM 843.132812 1784813087.4406
MEM 843.656250 1784813087.5409
MEM 844.117188 1784813087.6412
MEM 844.378906 1784813087.7415
MEM 844.789062 1784813087.8418
MEM 845.136719 1784813087.9421
MEM 845.613281 1784813088.0424
MEM 846.085938 1784813088.1426
MEM 846.363281 1784813088.2429
MEM 846.878906 1784813088.3432
MEM 848.062500 1784813088.4435
MEM 849.253906 1784813088.5438
MEM 850.226562 1784813088.6441
MEM 851.453125 1784813088.7444
MEM 852.605469 1784813088.8447
MEM 853.695312 1784813088.9450
MEM 854.898438 1784813089.0453
MEM 856.105469 1784813089.1456
MEM 857.234375 1784813089.2459
MEM 858.410156 1784813089.3462
MEM 859.152344 1784813089.4465
MEM 860.257812 1784813089.5469
MEM 861.199219 1784813089.6471
MEM 862.265625 1784813089.7474
MEM 863.402344 1784813089.8477
MEM 864.363281 1784813089.9484
MEM 872.621094 1784813090.0486
MEM 886.121094 1784813090.1490
MEM 887.039062 1784813090.2492
MEM 888.300781 1784813090.3495
MEM 899.859375 1784813090.4499
MEM 910.246094 1784813090.5502
MEM 911.351562 1784813090.6505
MEM 912.492188 1784813090.7507
MEM 913.718750 1784813090.8510
MEM 914.781250 1784813090.9513
MEM 916.050781 1784813091.0516
MEM 917.347656 1784813091.1519
MEM 918.503906 1784813091.2522
MEM 919.253906 1784813091.3526
MEM 920.257812 1784813091.4529
MEM 921.277344 1784813091.5531
MEM 922.191406 1784813091.6535
MEM 923.000000 1784813091.7538
MEM 923.867188 1784813091.8541
MEM 925.023438 1784813091.9544
MEM 926.273438 1784813092.0546
MEM 927.394531 1784813092.1549
MEM 928.550781 1784813092.2553
MEM 929.589844 1784813092.3555
MEM 930.601562 1784813092.4558
MEM 931.589844 1784813092.5561
MEM 932.480469 1784813092.6564
MEM 933.687500 1784813092.7568
MEM 935.003906 1784813092.8571
MEM 935.757812 1784813092.9574
MEM 935.757812 1784813093.0578
MEM 935.757812 1784813093.1582
MEM 935.757812 1784813093.2585
MEM 935.757812 1784813093.3589
MEM 935.757812 1784813093.4592
MEM 935.757812 1784813093.5596
MEM 935.765625 1784813093.6600
MEM 936.175781 1784813093.7603
MEM 936.695312 1784813093.8606
MEM 937.171875 1784813093.9609
MEM 937.671875 1784813094.0611
MEM 938.175781 1784813094.1615
MEM 938.722656 1784813094.2618
MEM 939.058594 1784813094.3622
MEM 939.515625 1784813094.4625
MEM 940.031250 1784813094.5628
MEM 940.589844 1784813094.6630
MEM 941.574219 1784813094.7633
MEM 942.230469 1784813094.8636
MEM 943.292969 1784813094.9639
MEM 963.882812 1784813095.0649
MEM 964.839844 1784813095.1652
MEM 965.945312 1784813095.2655
MEM 967.003906 1784813095.3659
MEM 968.140625 1784813095.4661
MEM 969.398438 1784813095.5664
MEM 970.531250 1784813095.6667
MEM 971.527344 1784813095.7670
MEM 972.609375 1784813095.8673
MEM 973.656250 1784813095.9676
MEM 974.542969 1784813096.0679
MEM 975.730469 1784813096.1681
MEM 976.503906 1784813096.2684
MEM 977.636719 1784813096.3687
MEM 978.613281 1784813096.4691
MEM 979.421875 1784813096.5694
MEM 980.507812 1784813096.6698
MEM 981.714844 1784813096.7701
MEM 982.417969 1784813096.8704
MEM 983.390625 1784813096.9707
MEM 984.664062 1784813097.0710
MEM 985.371094 1784813097.1713
MEM 986.425781 1784813097.2716
MEM 987.214844 1784813097.3719
MEM 987.839844 1784813097.4722
MEM 988.812500 1784813097.5725
MEM 989.546875 1784813097.6728
MEM 989.546875 1784813097.7731
MEM 989.546875 1784813097.8734
MEM 989.546875 1784813097.9737
MEM 989.546875 1784813098.0740
MEM 989.546875 1784813098.1744
MEM 989.546875 1784813098.2747
MEM 989.546875 1784813098.3751
MEM 989.601562 1784813098.4754
MEM 990.125000 1784813098.5757
MEM 990.531250 1784813098.6759
MEM 991.066406 1784813098.7762
MEM 991.500000 1784813098.8765
MEM 991.972656 1784813098.9768
MEM 992.453125 1784813099.0771
MEM 993.035156 1784813099.1774
MEM 993.468750 1784813099.2777
MEM 993.972656 1784813099.3780
MEM 994.511719 1784813099.4783
MEM 995.101562 1784813099.5786
MEM 995.832031 1784813099.6789
MEM 996.695312 1784813099.7792
MEM 997.714844 1784813099.8795
MEM 998.582031 1784813099.9798
MEM 999.546875 1784813100.0801
MEM 1000.601562 1784813100.1812
MEM 1001.292969 1784813100.2816
MEM 1002.093750 1784813100.3818
MEM 1003.015625 1784813100.4823
MEM 1004.078125 1784813100.5826
MEM 1038.929688 1784813100.6832
MEM 1025.222656 1784813100.7837
MEM 1026.093750 1784813100.8841
MEM 1027.117188 1784813100.9844
MEM 1028.109375 1784813101.0847
MEM 1029.066406 1784813101.1850
MEM 1029.937500 1784813101.2853
MEM 1031.019531 1784813101.3856
MEM 1032.105469 1784813101.4859
MEM 1032.453125 1784813101.5863
MEM 1032.453125 1784813101.6866
MEM 1032.453125 1784813101.7870
MEM 1032.453125 1784813101.8874
MEM 1032.453125 1784813101.9877
MEM 1032.453125 1784813102.0881
MEM 1032.453125 1784813102.1885
MEM 1032.453125 1784813102.2888
MEM 1032.453125 1784813102.3891
MEM 1032.800781 1784813102.4894
MEM 1033.222656 1784813102.5897
MEM 1033.742188 1784813102.6900
MEM 1034.207031 1784813102.7903
MEM 1034.738281 1784813102.8906
MEM 1035.117188 1784813102.9909
MEM 1035.601562 1784813103.0912
MEM 1036.031250 1784813103.1915
MEM 1036.476562 1784813103.2918
MEM 1036.898438 1784813103.3921
MEM 1037.589844 1784813103.4924
MEM 1038.699219 1784813103.5927
MEM 1039.644531 1784813103.6929
MEM 1040.566406 1784813103.7932
MEM 1041.515625 1784813103.8935
MEM 1042.437500 1784813103.9938
MEM 1043.527344 1784813104.0941
MEM 1044.632812 1784813104.1944
MEM 1045.484375 1784813104.2947
MEM 1046.445312 1784813104.3950
MEM 1047.359375 1784813104.4953
MEM 1048.410156 1784813104.5956
MEM 1049.406250 1784813104.6959
MEM 1050.269531 1784813104.7962
MEM 1051.367188 1784813104.8964
MEM 1051.871094 1784813104.9968
MEM 1051.871094 1784813105.0971
MEM 1051.871094 1784813105.1977
MEM 1051.871094 1784813105.2981
MEM 1051.871094 1784813105.4016
MEM 1051.871094 1784813105.5019
MEM 1051.871094 1784813105.6023
MEM 1051.871094 1784813105.7026
MEM 1051.871094 1784813105.8030
MEM 1051.871094 1784813105.9033
MEM 1052.191406 1784813106.0037
MEM 1052.796875 1784813106.1039
MEM 1053.355469 1784813106.2043
MEM 1053.820312 1784813106.3046
MEM 1054.324219 1784813106.4050
MEM 1054.718750 1784813106.5053
MEM 1055.234375 1784813106.6057
MEM 1055.714844 1784813106.7060
MEM 1056.203125 1784813106.8063
MEM 1056.707031 1784813106.9067
MEM 1057.355469 1784813107.0070
MEM 1058.363281 1784813107.1072
MEM 1059.375000 1784813107.2075
MEM 1060.390625 1784813107.3078
MEM 1061.414062 1784813107.4081
MEM 1062.367188 1784813107.5084
MEM 1063.300781 1784813107.6087
MEM 1064.109375 1784813107.7090
MEM 1064.988281 1784813107.8093
MEM 1065.882812 1784813107.9096
MEM 1066.800781 1784813108.0099
MEM 1067.398438 1784813108.1102
MEM 1067.398438 1784813108.2106
MEM 1067.398438 1784813108.3109
MEM 1067.398438 1784813108.4112
MEM 1067.398438 1784813108.5116
MEM 1067.398438 1784813108.6119
MEM 1067.398438 1784813108.7122
MEM 1067.398438 1784813108.8126
MEM 1067.398438 1784813108.9129
MEM 1067.398438 1784813109.0132
MEM 1067.664062 1784813109.1135
MEM 1068.179688 1784813109.2138
MEM 1068.726562 1784813109.3141
MEM 1069.234375 1784813109.4144
MEM 1069.718750 1784813109.5146
MEM 1070.226562 1784813109.6149
MEM 1070.671875 1784813109.7152
MEM 1071.179688 1784813109.8155
MEM 1149.250000 1784813109.9159
MEM 1111.320312 1784813110.0162
MEM 1111.550781 1784813110.1165
MEM 1111.550781 1784813110.2168
MEM 1111.550781 1784813110.3171
MEM 1111.550781 1784813110.4175
MEM 1111.550781 1784813110.5181
MEM 1048.066406 1784813110.6184
MEM 1008.058594 1784813110.7187
MEM 1008.058594 1784813110.8191
MEM 1008.058594 1784813110.9196
MEM 927.070312 1784813111.0199
MEM 698.707031 1784813111.1203
MEM 593.425781 1784813111.2207
